code_commune,nom_commune,ville_suivie,annee,type_bien,nb_ventes,prix_m2_median
34172,Montpellier,True,2024,Maison,396,4030.41
34172,Montpellier,True,2025,Maison,455,3809.13
34173,Montpeyroux,False,2021,Appartement,3,
34173,Montpeyroux,False,2025,Appartement,1,
34173,Montpeyroux,False,2021,Maison,21,
34173,Montpeyroux,False,2022,Maison,14,
34173,Montpeyroux,False,2023,Maison,14,
34173,Montpeyroux,False,2024,Maison,7,
34173,Montpeyroux,False,2025,Maison,17,
34174,Moulès-et-Baucels,False,2021,Maison,11,
34174,Moulès-et-Baucels,False,2022,Maison,8,
34174,Moulès-et-Baucels,False,2023,Maison,7,
34174,Moulès-et-Baucels,False,2024,Maison,6,
34174,Moulès-et-Baucels,False,2025,Maison,4,
34175,Mourèze,False,2022,Maison,3,
34175,Mourèze,False,2023,Maison,2,
34175,Mourèze,False,2025,Maison,1,
34176,Mudaison,False,2021,Appartement,9,
34176,Mudaison,False,2022,Appartement,7,
34176,Mudaison,False,2023,Appartement,1,
34176,Mudaison,False,2024,Appartement,2,
34176,Mudaison,False,2025,Appartement,3,
34176,Mudaison,False,2021,Maison,41,3421.05
34176,Mudaison,False,2022,Maison,26,
34176,Mudaison,False,2023,Maison,25,
34176,Mudaison,False,2024,Maison,20,
34176,Mudaison,False,2025,Maison,23,
34177,Murles,False,2023,Appartement,1,
34177,Murles,False,2021,Maison,3,
34177,Murles,False,2022,Maison,5,
34177,Murles,False,2024,Maison,3,
34177,Murles,False,2025,Maison,3,
34178,Murviel-lès-Béziers,False,2021,Appartement,1,
34178,Murviel-lès-Béziers,False,2022,Appartement,1,
34178,Murviel-lès-Béziers,False,2023,Appartement,4,
34178,Murviel-lès-Béziers,False,2025,Appartement,2,
34178,Murviel-lès-Béziers,False,2021,Maison,45,1956.52
34178,Murviel-lès-Béziers,False,2022,Maison,44,2187.09
34178,Murviel-lès-Béziers,False,2023,Maison,41,1505.33
34178,Murviel-lès-Béziers,False,2024,Maison,39,2190.48
34178,Murviel-lès-Béziers,False,2025,Maison,44,1960
34179,Murviel-lès-Montpellier,False,2021,Appartement,1,
34179,Murviel-lès-Montpellier,False,2022,Appartement,2,
34179,Murviel-lès-Montpellier,False,2023,Appartement,2,
34179,Murviel-lès-Montpellier,False,2024,Appartement,1,
34179,Murviel-lès-Montpellier,False,2025,Appartement,2,
34179,Murviel-lès-Montpellier,False,2021,Maison,22,
34179,Murviel-lès-Montpellier,False,2022,Maison,21,
34179,Murviel-lès-Montpellier,False,2023,Maison,14,
34179,Murviel-lès-Montpellier,False,2024,Maison,7,
34179,Murviel-lès-Montpellier,False,2025,Maison,17,
34180,Nébian,False,2021,Appartement,3,
34180,Nébian,False,2022,Appartement,1,
34180,Nébian,False,2023,Appartement,1,
34180,Nébian,False,2024,Appartement,3,
34180,Nébian,False,2025,Appartement,3,
34180,Nébian,False,2021,Maison,24,
34180,Nébian,False,2022,Maison,23,
34180,Nébian,False,2023,Maison,18,
34180,Nébian,False,2024,Maison,19,
34180,Nébian,False,2025,Maison,19,
34181,Neffiès,False,2024,Appartement,1,
34181,Neffiès,False,2021,Maison,25,
34181,Neffiès,False,2022,Maison,24,
34181,Neffiès,False,2023,Maison,24,
34181,Neffiès,False,2024,Maison,19,
34181,Neffiès,False,2025,Maison,16,
34182,Nézignan-l'Évêque,False,2022,Appartement,1,
34182,Nézignan-l'Évêque,False,2023,Appartement,1,
34182,Nézignan-l'Évêque,False,2024,Appartement,2,
34182,Nézignan-l'Évêque,False,2025,Appartement,3,
34182,Nézignan-l'Évêque,False,2021,Maison,39,2630.74
34182,Nézignan-l'Évêque,False,2022,Maison,27,
34182,Nézignan-l'Évêque,False,2023,Maison,26,
34182,Nézignan-l'Évêque,False,2024,Maison,19,
34182,Nézignan-l'Évêque,False,2025,Maison,24,
34183,Nissan-lez-Enserune,False,2021,Appartement,1,
34183,Nissan-lez-Enserune,False,2022,Appartement,1,
34183,Nissan-lez-Enserune,False,2023,Appartement,7,
34183,Nissan-lez-Enserune,False,2024,Appartement,2,
34183,Nissan-lez-Enserune,False,2025,Appartement,7,
34183,Nissan-lez-Enserune,False,2021,Maison,67,1884.42
34183,Nissan-lez-Enserune,False,2022,Maison,70,2178.04
34183,Nissan-lez-Enserune,False,2023,Maison,57,1893.87
34183,Nissan-lez-Enserune,False,2024,Maison,51,2156.93
34183,Nissan-lez-Enserune,False,2025,Maison,52,2420.99
34184,Nizas,False,2021,Maison,7,
34184,Nizas,False,2022,Maison,13,
34184,Nizas,False,2023,Maison,10,
34184,Nizas,False,2024,Maison,14,
34184,Nizas,False,2025,Maison,11,
34185,Notre-Dame-de-Londres,False,2022,Appartement,1,
34185,Notre-Dame-de-Londres,False,2021,Maison,3,
34185,Notre-Dame-de-Londres,False,2022,Maison,2,
34185,Notre-Dame-de-Londres,False,2023,Maison,5,
34185,Notre-Dame-de-Londres,False,2024,Maison,5,
34185,Notre-Dame-de-Londres,False,2025,Maison,3,
34186,Octon,False,2021,Appartement,1,
34186,Octon,False,2021,Maison,4,
34186,Octon,False,2022,Maison,5,
34186,Octon,False,2023,Maison,5,
34186,Octon,False,2024,Maison,3,
34186,Octon,False,2025,Maison,9,
34187,Olargues,False,2021,Maison,10,
34187,Olargues,False,2022,Maison,6,
34187,Olargues,False,2023,Maison,5,
34187,Olargues,False,2024,Maison,5,
34187,Olargues,False,2025,Maison,9,
34188,Olmet-et-Villecun,False,2021,Maison,3,
34188,Olmet-et-Villecun,False,2022,Maison,4,
34188,Olmet-et-Villecun,False,2023,Maison,2,
34188,Olmet-et-Villecun,False,2024,Maison,2,
34188,Olmet-et-Villecun,False,2025,Maison,3,
34189,Olonzac,False,2022,Appartement,5,
34189,Olonzac,False,2023,Appartement,1,
34189,Olonzac,False,2021,Maison,25,
34189,Olonzac,False,2022,Maison,28,
34189,Olonzac,False,2023,Maison,26,
34189,Olonzac,False,2024,Maison,27,
34189,Olonzac,False,2025,Maison,25,
34190,Oupia,False,2021,Maison,6,
34190,Oupia,False,2022,Maison,6,
34190,Oupia,False,2023,Maison,1,
34190,Oupia,False,2024,Maison,5,
34190,Oupia,False,2025,Maison,6,
34191,Pailhès,False,2021,Maison,10,
34191,Pailhès,False,2022,Maison,13,
34191,Pailhès,False,2023,Maison,4,
34191,Pailhès,False,2024,Maison,2,
34191,Pailhès,False,2025,Maison,10,
34192,Palavas-les-Flots,False,2021,Appartement,292,4800
34192,Palavas-les-Flots,False,2022,Appartement,286,5246.52
34192,Palavas-les-Flots,False,2023,Appartement,192,5190.75
34192,Palavas-les-Flots,False,2024,Appartement,188,5155.87
34192,Palavas-les-Flots,False,2025,Appartement,226,4894.87
34192,Palavas-les-Flots,False,2021,Maison,44,4548.38
34192,Palavas-les-Flots,False,2022,Maison,36,4918.5
34192,Palavas-les-Flots,False,2023,Maison,17,
34192,Palavas-les-Flots,False,2024,Maison,30,4806.57
34192,Palavas-les-Flots,False,2025,Maison,41,5108.55
34193,Pardailhan,False,2021,Maison,6,
34193,Pardailhan,False,2022,Maison,5,
34193,Pardailhan,False,2023,Maison,6,
34193,Pardailhan,False,2024,Maison,9,
34194,Paulhan,False,2021,Appartement,2,
34194,Paulhan,False,2022,Appartement,2,
34194,Paulhan,False,2023,Appartement,6,
34194,Paulhan,False,2024,Appartement,5,
34194,Paulhan,False,2025,Appartement,1,
34194,Paulhan,False,2021,Maison,66,2494.3
34194,Paulhan,False,2022,Maison,66,2384.89
34194,Paulhan,False,2023,Maison,58,2457.14
34194,Paulhan,False,2024,Maison,48,2453.01
34194,Paulhan,False,2025,Maison,57,2533.33
34195,Pégairolles-de-Buèges,False,2022,Maison,1,
34195,Pégairolles-de-Buèges,False,2023,Maison,2,
34195,Pégairolles-de-Buèges,False,2024,Maison,2,
34195,Pégairolles-de-Buèges,False,2025,Maison,2,
34196,Pégairolles-de-l'Escalette,False,2021,Maison,2,
34196,Pégairolles-de-l'Escalette,False,2022,Maison,5,
34196,Pégairolles-de-l'Escalette,False,2023,Maison,2,
34196,Pégairolles-de-l'Escalette,False,2024,Maison,4,
34196,Pégairolles-de-l'Escalette,False,2025,Maison,1,
34197,Péret,False,2021,Appartement,5,
34197,Péret,False,2022,Appartement,1,
34197,Péret,False,2024,Appartement,1,
34197,Péret,False,2025,Appartement,7,
34197,Péret,False,2021,Maison,15,
34197,Péret,False,2022,Maison,18,
34197,Péret,False,2023,Maison,12,
34197,Péret,False,2024,Maison,13,
34197,Péret,False,2025,Maison,17,
34198,Pérols,False,2021,Appartement,30,4128.3
34198,Pérols,False,2022,Appartement,32,4412.8
34198,Pérols,False,2023,Appartement,26,
34198,Pérols,False,2024,Appartement,24,
34198,Pérols,False,2025,Appartement,30,4254.63
34198,Pérols,False,2021,Maison,91,4429.41
34198,Pérols,False,2022,Maison,116,4677.25
34198,Pérols,False,2023,Maison,85,4857.95
34198,Pérols,False,2024,Maison,90,4498.14
34198,Pérols,False,2025,Maison,86,4694.82
34199,Pézenas,False,2021,Appartement,49,1720
34199,Pézenas,False,2022,Appartement,48,1888.2
34199,Pézenas,False,2023,Appartement,56,1864.44
34199,Pézenas,False,2024,Appartement,49,1923.08
34199,Pézenas,False,2025,Appartement,59,2096.77
34199,Pézenas,False,2021,Maison,84,2516.39
34199,Pézenas,False,2022,Maison,98,2728.7
34199,Pézenas,False,2023,Maison,60,2778.64
34199,Pézenas,False,2024,Maison,53,2569.15
34199,Pézenas,False,2025,Maison,73,2602.65
34200,Pézènes-les-Mines,False,2021,Maison,5,
34200,Pézènes-les-Mines,False,2022,Maison,4,
34200,Pézènes-les-Mines,False,2023,Maison,4,
34200,Pézènes-les-Mines,False,2024,Maison,2,
34200,Pézènes-les-Mines,False,2025,Maison,4,
34201,Pierrerue,False,2021,Maison,2,
34201,Pierrerue,False,2022,Maison,8,
34201,Pierrerue,False,2023,Maison,4,
34201,Pierrerue,False,2024,Maison,3,
34201,Pierrerue,False,2025,Maison,7,
34202,Pignan,False,2021,Appartement,43,3170.39
34202,Pignan,False,2022,Appartement,41,3484.85
34202,Pignan,False,2023,Appartement,22,
34202,Pignan,False,2024,Appartement,20,
34202,Pignan,False,2025,Appartement,24,
34202,Pignan,False,2021,Maison,75,3362.07
34202,Pignan,False,2022,Maison,68,3702.64
34202,Pignan,False,2023,Maison,58,3834.53
34202,Pignan,False,2024,Maison,44,3743.23
34202,Pignan,False,2025,Maison,78,3639.85
34203,Pinet,False,2024,Appartement,1,
34203,Pinet,False,2025,Appartement,2,
34203,Pinet,False,2021,Maison,31,2348.84
34203,Pinet,False,2022,Maison,29,
34203,Pinet,False,2023,Maison,16,
34203,Pinet,False,2024,Maison,13,
34203,Pinet,False,2025,Maison,27,
34204,Plaissan,False,2021,Appartement,1,
34204,Plaissan,False,2022,Appartement,1,
34204,Plaissan,False,2023,Appartement,2,
34204,Plaissan,False,2021,Maison,27,
34204,Plaissan,False,2022,Maison,30,3105.56
34204,Plaissan,False,2023,Maison,21,
34204,Plaissan,False,2024,Maison,21,
34204,Plaissan,False,2025,Maison,10,
34205,Les Plans,False,2021,Maison,7,
34205,Les Plans,False,2022,Maison,4,
34205,Les Plans,False,2024,Maison,2,
34205,Les Plans,False,2025,Maison,1,
34206,Poilhes,False,2021,Appartement,1,
34206,Poilhes,False,2022,Appartement,1,
34206,Poilhes,False,2023,Appartement,1,
34206,Poilhes,False,2021,Maison,5,
34206,Poilhes,False,2022,Maison,10,
34206,Poilhes,False,2023,Maison,7,
34206,Poilhes,False,2024,Maison,4,
34206,Poilhes,False,2025,Maison,5,
34207,Pomérols,False,2021,Appartement,1,
34207,Pomérols,False,2022,Appartement,4,
34207,Pomérols,False,2024,Appartement,1,
34207,Pomérols,False,2025,Appartement,3,
34207,Pomérols,False,2021,Maison,76,2500
34207,Pomérols,False,2022,Maison,78,2537.44
34207,Pomérols,False,2023,Maison,49,2842.58
34207,Pomérols,False,2024,Maison,50,2695.03
34207,Pomérols,False,2025,Maison,45,2784.62
34208,Popian,False,2021,Maison,8,
34208,Popian,False,2022,Maison,6,
34208,Popian,False,2023,Maison,3,
34208,Popian,False,2024,Maison,5,
34208,Popian,False,2025,Maison,4,
34209,Portiragnes,False,2021,Appartement,19,
34209,Portiragnes,False,2022,Appartement,22,
34209,Portiragnes,False,2023,Appartement,15,
34209,Portiragnes,False,2024,Appartement,14,
34209,Portiragnes,False,2025,Appartement,20,
34209,Portiragnes,False,2021,Maison,117,3340
34209,Portiragnes,False,2022,Maison,145,3400
34209,Portiragnes,False,2023,Maison,112,3550.86
34209,Portiragnes,False,2024,Maison,82,3588.89
34209,Portiragnes,False,2025,Maison,100,3562.1
34210,Le Pouget,False,2021,Appartement,6,
34210,Le Pouget,False,2022,Appartement,5,
34210,Le Pouget,False,2023,Appartement,2,
34210,Le Pouget,False,2024,Appartement,1,
34210,Le Pouget,False,2021,Maison,35,2570
34210,Le Pouget,False,2022,Maison,33,2566.89
34210,Le Pouget,False,2023,Maison,28,
34210,Le Pouget,False,2024,Maison,19,
34210,Le Pouget,False,2025,Maison,25,
34211,Le Poujol-sur-Orb,False,2021,Appartement,1,
34211,Le Poujol-sur-Orb,False,2022,Appartement,1,
34211,Le Poujol-sur-Orb,False,2024,Appartement,1,
34211,Le Poujol-sur-Orb,False,2021,Maison,17,
34211,Le Poujol-sur-Orb,False,2022,Maison,15,
34211,Le Poujol-sur-Orb,False,2023,Maison,11,
34211,Le Poujol-sur-Orb,False,2024,Maison,9,
34211,Le Poujol-sur-Orb,False,2025,Maison,19,
34212,Poujols,False,2021,Maison,1,
34212,Poujols,False,2022,Maison,3,
34212,Poujols,False,2023,Maison,2,
34212,Poujols,False,2024,Maison,3,
34212,Poujols,False,2025,Maison,2,
34213,Poussan,False,2021,Appartement,24,
34213,Poussan,False,2022,Appartement,33,2746.25
34213,Poussan,False,2023,Appartement,22,
34213,Poussan,False,2024,Appartement,24,
34213,Poussan,False,2025,Appartement,21,
34213,Poussan,False,2021,Maison,84,3219.67
34213,Poussan,False,2022,Maison,74,3686.78
34213,Poussan,False,2023,Maison,47,3580.77
34213,Poussan,False,2024,Maison,47,3226.89
34213,Poussan,False,2025,Maison,54,3114.7
34214,Pouzolles,False,2021,Appartement,1,
34214,Pouzolles,False,2022,Appartement,1,
34214,Pouzolles,False,2023,Appartement,1,
34214,Pouzolles,False,2025,Appartement,1,
34214,Pouzolles,False,2021,Maison,27,
34214,Pouzolles,False,2022,Maison,34,2110.15
34214,Pouzolles,False,2023,Maison,16,
34214,Pouzolles,False,2024,Maison,18,
34214,Pouzolles,False,2025,Maison,24,
34215,Pouzols,False,2021,Appartement,1,
34215,Pouzols,False,2022,Appartement,2,
34215,Pouzols,False,2023,Appartement,1,
34215,Pouzols,False,2024,Appartement,1,
34215,Pouzols,False,2021,Maison,8,
34215,Pouzols,False,2022,Maison,6,
34215,Pouzols,False,2023,Maison,8,
34215,Pouzols,False,2024,Maison,8,
34215,Pouzols,False,2025,Maison,7,
34216,Le Pradal,False,2021,Maison,1,
